﻿Stedtype;StedID;Stedtekst;Referencer;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetagning;Prøve;Prøvetype;Delprøve;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Detektionsgrænse LD;Kvantifikationsgrænse LQ;Kvalitetsmærke
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;22-07-1998;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b788f60c-4e1d-47fd-9a49-ec9076518d7e;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;256;Ortho-phosphat-P; =;0,005;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;25-03-2008;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fd411b63-2f94-40a8-8573-a44f04c6fb4e;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,02;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;13-11-2001;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/de12635d-9875-4d92-b944-d09d6dde1ef7;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,0056;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;02-06-1998;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/033c4db9-3c25-4bc7-bde0-c646235a3638;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;256;Ortho-phosphat-P; =;0,005;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;09-10-2007;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1c959778-20f5-43bd-9b8f-a4939ef1601b;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;256;Ortho-phosphat-P; =;0,006;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;15-03-1995;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/742d1dc6-f6cc-48f9-bc6e-a7d0f88a8992;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;13;pH; =;7,2;pH;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;11-01-2024;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a1f398bd-65e5-4978-9916-7e60f2635724;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,008;mg/l;0,003;0,003;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;29-06-2016;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ba987d19-8612-467f-a24a-27460384c50f;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;241;Ammoniak+ammonium-N; =;0,009;mg/l;9999999;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;06-03-2019;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b6e12954-2c9d-49c9-bbf2-a40169950460;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;241;Ammoniak+ammonium-N;<;0,003;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;02-03-2011;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/45542d6f-5c57-40d6-b7f1-19e01922c619;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;297;Chlorid; =;23;mg/l;9999999;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;30-01-1991;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7fe82240-64b8-416a-9ff6-18f692be258c;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,017;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;09-12-2009;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/81eba922-7daf-4e7e-85ee-43e9bb3ab202;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;242;Ammonium-N;<;0,005;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;12-01-1999;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f9840909-21cb-498e-9d15-0371eda8f0e5;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,035;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;13-05-2020;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/55c3fd2d-4098-4c40-932c-89bb66d26a5c;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;251;Nitrit+nitrat-N; =;17;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;19-12-2012;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/de91584d-b0c8-401b-a71b-0aed466f6279;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;251;Nitrit+nitrat-N; =;12;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;27-02-2019;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/feee4b6f-d08c-42e7-9796-d6fb62d110ea;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;241;Ammoniak+ammonium-N;<;0,003;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;18-04-2024;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d3dc691b-db28-484a-a2f2-dcd9b12f0c79;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,0099;mg/l;0,003;0,003;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;03-05-1995;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/040c06b1-6656-4cad-9702-e1648a4cc7b2;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;53;Alkalinitet,total TA; =;2,8852;mmol/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;13-01-2009;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e6ed1a7b-3a6c-4749-b7f4-64c675a7b6d8;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;251;Nitrit+nitrat-N; =;36;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;29-04-1997;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2e5549a6-55f8-4055-a837-bf83b508b4ba;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;12,1;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;22-06-2016;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/db799215-07b8-43da-aa7e-37e300470bec;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;256;Ortho-phosphat-P; =;0,011;mg/l;9999999;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;13-05-2015;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/350ac5fa-7784-41fc-8bba-111494499685;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;242;Ammonium-N; =;0,007;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;24-01-2005;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9e3d72bc-e0b5-464d-b6e7-1516742854ad;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;3,6;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;21-04-2010;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9a843818-1406-4768-87d6-22fa06c6d48f;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,008;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;13-03-1991;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a7252c63-aec0-4188-89a4-49d8d297a947;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;16,2;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;21-10-2015;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9980cb74-8179-4e06-9268-ad175d4f4e7e;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,016;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;26-05-2010;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d02fde45-6671-4560-a75e-5127ab8c6034;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,008;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;16-10-2019;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0fa4fc06-9458-46a3-9d23-6e90d4953821;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;251;Nitrit+nitrat-N; =;25;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;21-06-1989;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8ffa07b2-90f0-4d69-a996-79d5bbed0156;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;256;Ortho-phosphat-P; =;0,005;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;08-04-1997;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/95cadcce-d5a3-43f7-8b3e-80402146e45e;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,026;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;10-02-2004;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/512d0d23-106e-45b9-a67b-7078c9729f1d;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;13;pH; =;7,3;pH;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;23-07-2002;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/84068171-059c-4775-bf56-077367b0fcb6;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;13;pH; =;7,5;pH;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;06-03-2002;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/08a2ad31-744a-4289-9f60-910b5aee10fa;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;16;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;09-05-2018;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/45f9f3f8-5ff5-4e60-8705-0cd615f16cae;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;241;Ammoniak+ammonium-N; =;0,015;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;27-11-2007;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3e936dc2-49ba-4262-9856-09c3708bc715;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;256;Ortho-phosphat-P; =;0,0064;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;19-03-2014;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9469f487-dcc8-4273-a83a-fb6807685748;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;256;Ortho-phosphat-P; =;0,0091;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;28-09-2004;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/10ec5920-41ce-4795-856a-05784b0ff8bb;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,011;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;18-05-1999;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1a20c413-9d68-4e7b-8772-ed9b9c0cc2eb;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;13;pH; =;7;pH;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;05-02-2014;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/07b3579f-62c6-41e7-ad9a-7d7f1e9df6c7;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;256;Ortho-phosphat-P; =;0,016;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;08-02-2000;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/bb06e1fc-1b3d-4263-84c6-3c88853f065f;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;13;pH; =;7,1;pH;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;20-09-2017;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2875d726-3a89-4641-a3cb-a0f462bbfb95;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;241;Ammoniak+ammonium-N; =;0,021;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;30-08-2005;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b0df5eaa-a624-4f2d-8261-4a8909f12326;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,013;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;24-05-1995;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/aaad0d77-2aeb-4b53-b1af-85894332113a;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,01;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;05-06-2013;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5f2cf3da-6ded-4896-8b0f-6b328a27e7fe;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,012;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;25-05-2004;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a5208bc9-527e-486b-89c3-b52aa90d15ba;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;256;Ortho-phosphat-P; =;0,006;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;10-02-2016;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/42e73ca3-4410-46d3-adb2-68ae0a77353c;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,008;mg/l;9999999;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;18-05-2016;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2c2742a7-873d-4ecf-b470-3e2990ba2680;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;261;Phosphor, total-P; =;0,011;mg/l;9999999;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;28-03-2016;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/40c00b23-3ac6-4c6c-9f84-ee697e5df467;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;241;Ammoniak+ammonium-N;<;0,003;mg/l;9999999;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;10-04-1990;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2a887d28-0688-495a-b024-c026789c0c41;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;241;Ammoniak+ammonium-N; =;0,032;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;21-04-2010;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9a843818-1406-4768-87d6-22fa06c6d48f;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;256;Ortho-phosphat-P; =;0,0072;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;19-03-2014;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9469f487-dcc8-4273-a83a-fb6807685748;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,0094;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;06-04-2004;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9047cf16-d003-44c5-b1ea-302802c5bbaf;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;14;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;08-12-2010;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/28a938d9-6e42-4548-b1f9-bd2395d61821;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;251;Nitrit+nitrat-N; =;25;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;25-02-2015;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/87fa1872-e770-4653-8289-26e56649b90a;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;253;Nitrogen,total N; =;21;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;02-06-2022;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5785eda8-3ae4-4acf-812c-13e2641307c7;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,01;mg/l;0,001;;2
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;29-01-2020;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/24ddd4bb-b378-4fc5-b606-80c55a71981e;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;251;Nitrit+nitrat-N; =;20;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;12-10-2011;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0858c424-e438-4d6a-9279-0c2b64bed370;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;256;Ortho-phosphat-P; =;0,013;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;22-05-2013;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d52c4275-b2b0-4259-a9c1-2ba68b039f6e;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Total;;256;Ortho-phosphat-P; =;0,0061;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;19-03-1990;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b4384dff-3f1d-4608-a56a-70edd0f213ce;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;251;Nitrit+nitrat-N; =;15,8;mg/l;9999999;;3
Station;40906;Grøfthøj;4.06.01.00;32;612205,97;6109793,13;Svendborg;Region Syddanmark;Jordvand;Loop 4, Lillebæk;19-10-1999;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fe9b429f-8b52-4302-8c6f-98d9a5ca7a38;Grøfthøj;32;612205,97;6109793,13;1;1;Blandingsprøve;1;Ej oplyst;;13;pH; =;7,1;pH;9999999;;3
