﻿Stedtype;StedID;Stedtekst;Referencer;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetagning;Prøve;Prøvetype;Delprøve;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Detektionsgrænse LD;Kvantifikationsgrænse LQ;Kvalitetsmærke
Renseanlæg;DD7A8C9B-44EE-40DF-97E4-A7EE7BE95786;ARDAGH GLASS HOLMEGAARD A/S;;32;678881,8643611998;6130287,597298356;Næstved;Region Sjælland;Renseanlæg;T.T. Svenskegrøften;03-06-2024;1783633182;;Ja;ARDAGH GLASS HOLMEGAARD A/S;https://puls.miljoeportal.dk/wwtps/dd7a8c9b-44ee-40df-97e4-a7ee7be95786/examination-details/76e01fdb-844d-4fd8-af38-3ce31fbb76b6;ARDAGH GLASS HOLMEGAARD A/S Afløb;32;679708,3147034985;6129995,017152671;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;65;mS/m;;;2
Renseanlæg;DD7A8C9B-44EE-40DF-97E4-A7EE7BE95786;ARDAGH GLASS HOLMEGAARD A/S;;32;678881,8643611998;6130287,597298356;Næstved;Region Sjælland;Renseanlæg;T.T. Svenskegrøften;31-07-2024;1130955389;;Ja;ARDAGH GLASS HOLMEGAARD A/S;https://puls.miljoeportal.dk/wwtps/dd7a8c9b-44ee-40df-97e4-a7ee7be95786/examination-details/6604767a-e3ca-4190-af91-b5e0c1a252ef;ARDAGH GLASS HOLMEGAARD A/S Afløb;32;679708,3147034985;6129995,017152671;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;78;mS/m;;;1
Renseanlæg;DD7A8C9B-44EE-40DF-97E4-A7EE7BE95786;ARDAGH GLASS HOLMEGAARD A/S;;32;678881,8643611998;6130287,597298356;Næstved;Region Sjælland;Renseanlæg;T.T. Svenskegrøften;19-08-2024;305567712;;Ja;ARDAGH GLASS HOLMEGAARD A/S;https://puls.miljoeportal.dk/wwtps/dd7a8c9b-44ee-40df-97e4-a7ee7be95786/examination-details/77231b86-3c59-49bb-ae7f-b6eb00c5a7ab;ARDAGH GLASS HOLMEGAARD A/S Afløb;32;679708,3147034985;6129995,017152671;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;85;mS/m;;;1
Station;10908;Kragsminde - NY;1.08.01.00;32;647608,21;6084828,84;Lolland;Region Sjælland;Jordvand;Loop 1, Højvads rende;28-11-2023;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/45565b14-182c-4e0f-bcaa-48b92a76d2a8;Kragsminde - NY;32;647608,21;6084828,84;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;88;mS/m;1,5;;2
Station;10908;Kragsminde - NY;1.08.01.00;32;647608,21;6084828,84;Lolland;Region Sjælland;Jordvand;Loop 1, Højvads rende;19-03-2024;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52489872-1b14-49ea-bab2-c62bb4defb4d;Kragsminde - NY;32;647608,21;6084828,84;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;55;mS/m;1,5;1,5;2
Station;10903;Charlottenlund;1.03.01.00;32;646711,89;6084152,06;Lolland;Region Sjælland;Jordvand;Loop 1, Højvads rende;19-03-2024;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/563b8030-1b76-403c-b5a3-b0dff339610f;Charlottenlund;32;646711,89;6084152,06;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;72;mS/m;1,5;1,5;2
Station;10903;Charlottenlund;1.03.01.00;32;646711,89;6084152,06;Lolland;Region Sjælland;Jordvand;Loop 1, Højvads rende;21-11-2023;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b0e7442c-dbb1-4623-a0de-a4c44a01a1e2;Charlottenlund;32;646711,89;6084152,06;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;76;mS/m;1,5;1,5;2
Station;10906;Skelstofte;1.06.01.00;32;646229,4;6083085,52;Lolland;Region Sjælland;Jordvand;Loop 1, Højvads rende;19-03-2024;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9d1942c0-61ba-4414-85a5-964a5b74f5a9;Skelstofte;32;646229,4;6083085,52;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;110;mS/m;1,5;1,5;2
Station;10906;Skelstofte;1.06.01.00;32;646229,4;6083085,52;Lolland;Region Sjælland;Jordvand;Loop 1, Højvads rende;21-11-2023;2;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c3f9dc2-77ff-4e6c-b1c1-3f40b233f49b;Skelstofte;32;646229,4;6083085,52;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;110;mS/m;1,5;1,5;2
Station;10907;Egelund;1.07.01.00;32;648540,31;6085509,74;Lolland;Region Sjælland;Jordvand;Loop 1, Højvads rende;19-03-2024;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c6b2d533-c86d-4044-9998-9f4fa179185f;Egelund;32;648540,31;6085509,74;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;66;mS/m;1,5;1,5;2
Station;10907;Egelund;1.07.01.00;32;648540,31;6085509,74;Lolland;Region Sjælland;Jordvand;Loop 1, Højvads rende;21-11-2023;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b248422f-cfe6-4abd-898a-f10d261509e8;Egelund;32;648540,31;6085509,74;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;67;mS/m;1,5;1,5;2
Station;10904;Slettemark;1.04.01.00;32;648285,66;6083290,5;Lolland;Region Sjælland;Jordvand;Loop 1, Højvads rende;21-11-2023;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1fc27bc4-71d5-4ac6-865b-ca4bfc668e98;Slettemark;32;648285,66;6083290,5;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;120;mS/m;1,5;;2
Station;10904;Slettemark;1.04.01.00;32;648285,66;6083290,5;Lolland;Region Sjælland;Jordvand;Loop 1, Højvads rende;19-03-2024;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/07d78bdf-cc99-4857-bb2b-dffde5e590bf;Slettemark;32;648285,66;6083290,5;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;97;mS/m;1,5;1,5;2
Station;10905;Kragsminde;1.05.01.00;32;647611,3;6084829,08;Lolland;Region Sjælland;Jordvand;Loop 1, Højvads rende;19-03-2024;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d002367b-ac43-438a-9452-d8448af50225;Kragsminde;32;647611,3;6084829,08;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;67;mS/m;1,5;1,5;2
Station;10905;Kragsminde;1.05.01.00;32;647611,3;6084829,08;Lolland;Region Sjælland;Jordvand;Loop 1, Højvads rende;21-11-2023;1;Vandkemi, Jordvand;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/29d59e1e-9014-4029-ac64-294c0954b84a;Kragsminde;32;647611,3;6084829,08;1;1;Blandingsprøve;1;Total;;5;Konduktivitet; =;83;mS/m;1,5;;2
